Date,Label,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Document,promtop5,promtop5_bool
2011-01-05,1,0.125,-0.2,0.0,0.0,-0.19166666666666665,0.25,0.125,0.05909090909090909,0.0,0.4,-0.1,0.06818181818181818,-0.27499999999999997,0.25,0.1431818181818182,0.0,-0.25,0.0,0.15000000000000002,0.0,-0.10833333333333335,0.25,0.3055555555555556,0.30000000000000004,0.21875,0.07131313131313131,0.015476190476190477,Neutral
2011-01-06,0,0.3125,0.0,0.10416666666666667,0.0,0.5,-0.1,0.0,0.0,-0.30000000000000004,0.0,0.1875,-0.19999999999999998,0.0,-0.1,-0.21454545454545457,0.06439393939393939,-0.1,0.0,0.0,0.13636363636363635,-0.4,0.0,0.0,0.0,0.0,-0.04297889610389611,0.11666666666666668,Positivo
2011-01-07,0,0.0,0.1,-0.3,-0.4,0.04714285714285714,0.0,0.5,0.35,0.14999999999999997,0.19999999999999998,0.0,0.011111111111111112,0.375,0.5,0.0,-0.5,0.0,0.0,0.02500000000000001,0.5,0.1333333333333333,-0.2,0.03125,0.38409090909090904,0.0,0.07818076232710378,-0.0075510204081632604,Neutral
2011-01-10,0,0.009999999999999992,0.15,0.3444444444444445,0.0,-0.2357142857142857,0.15833333333333333,0.0,0.0,0.0,0.35,-0.15555555555555559,0.15,0.125,0.25,0.0,0.05000000000000002,0.0,0.1880952380952381,0.1481818181818182,0.0,0.0814814814814815,0.0,0.0,-0.4666666666666666,-0.2833333333333333,0.07205755029284437,0.061009070294784584,Positivo
2011-01-11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,-0.13333333333333333,0.0,0.0,0.45809523809523817,0.0,0.0,0.0,0.16,0.10000000000000002,0.25,0.0,-0.006249999999999999,-0.13333333333333333,-0.6,0.0,0.0,-0.05,0.06960746460746461,0.014285714285714287,Neutral
2011-01-12,1,-0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.3,0.06818181818181818,0.0,-0.39999999999999997,-0.1685185185185185,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-0.25,0.0,0.0,0.0,0.06666666666666667,0.0,0.06818181818181818,-0.05633116883116884,0.014285714285714287,Neutral
2011-01-13,0,0.15,0.0,-0.07777777777777779,0.16666666666666666,0.06818181818181818,0.0,0.2,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.3333333333333333,0.0,0.0,0.01666666666666666,0.0,-0.5,0.0,0.06818181818181818,0.0,0.4,0.03214646464646464,0.07243867243867243,Positivo
2011-01-14,1,0.0,0.0,0.0,0.0,-0.10000000000000003,0.0,0.15,0.0,0.0,-0.16666666666666666,0.0,0.0,-0.041666666666666664,0.25,0.09375,0.2333333333333333,-0.047222222222222214,0.0,0.0,0.12708333333333335,0.0,0.6,0.0,0.0,-0.4,0.0181547619047619,0.007142857142857137,Neutral
2011-01-18,1,0.0,0.0,0.15000000000000002,0.4,0.0,0.06818181818181818,-0.3138888888888889,0.0,0.0,0.25,0.2,0.25,0.0,0.1875,0.0,-0.033333333333333326,0.0,0.0,0.1111742424242424,0.0,0.0,0.0,0.0,-0.1,0.0,0.005573593073593076,0.04347041847041847,Neutral
2011-01-19,0,0.0,0.45,0.0,-0.0625,0.0,-0.16666666666666666,0.0,-0.03333333333333333,0.0,0.0,-0.14583333333333334,0.0,0.0,0.1,0.5583333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.07827956989247312,0.031547619047619054,Neutral
2011-01-20,0,0.16249999999999998,-0.3,0.16,0.04166666666666666,-0.2,0.15625,0.0,-0.2,-0.03333333333333333,0.0,0.1357142857142857,0.0,-0.1,0.1,0.019999999999999997,0.0,0.1,0.0,0.0,-0.16999999999999998,0.0,-0.3666666666666667,0.13636363636363635,0.2,0.0,-0.0017052881758764112,0.0029166666666666625,Neutral
2011-01-21,1,0.21428571428571427,-0.125,0.0,0.0,0.1,-0.2,0.2857142857142857,0.35714285714285715,0.0,0.0,0.1,-0.125,0.0,-0.20277777777777778,0.05,-0.1,-0.5,-0.175,-0.5,-0.3125,-0.03125,-0.14583333333333334,-0.1,-0.2246031746031746,-0.05,-0.082404181184669,0.03928571428571428,Neutral
2011-01-24,1,0.16666666666666666,0.13472222222222222,-0.13333333333333333,0.0,0.0,0.0,0.65,0.30000000000000004,0.0,0.06818181818181818,0.0,0.1,-0.45,0.0,-0.2,0.0,-0.25,0.0,0.0,0.0,0.0,0.012499999999999997,0.0,0.0,-0.3333333333333333,-0.011999022482893456,0.11686507936507937,Positivo
2011-01-25,0,0.0,0.13636363636363635,0.024999999999999994,0.0,0.0,-0.0625,-0.018333333333333333,-0.5375,0.0,-0.03333333333333333,0.0,-0.06666666666666661,-0.05,0.0,0.1,0.6,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.06818181818181818,0.0,-0.45000000000000007,0.0,-0.05869905956112853,0.011504329004329001,Neutral
2011-01-26,1,0.0,0.0,0.09999999999999999,-0.5,0.1875,0.0,0.0,0.0,0.0,-0.25,0.2681818181818182,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.13636363636363635,-0.05,0.0,0.0,0.0,0.044214876033057855,-0.03035714285714286,Neutral
2011-01-27,1,-0.13333333333333333,0.0,0.5,0.25,0.0,0.17222222222222222,0.30000000000000004,0.16999999999999998,0.0,0.0,-0.06666666666666667,0.0,0.125,0.0,-0.1125,0.1,0.1,0.13636363636363635,0.0,-0.15555555555555559,0.2,0.0,0.4444444444444445,0.09444444444444444,0.0,0.09222943722943722,0.15555555555555559,Positivo
2011-01-28,0,0.0,0.13636363636363635,-0.4,0.0,0.0,-0.20833333333333334,0.0,-0.2,0.1125,0.0,0.0,0.060989010989010974,0.0,0.0,0.14285714285714285,0.0,-0.15555555555555559,0.3333333333333333,-0.1,0.25,-0.009595959595959616,0.0,0.0,-0.15555555555555559,0.0,0.08703546453546453,-0.06742424242424243,Negativo
2011-01-31,1,0.0,0.0,0.0,0.21428571428571427,-0.09999999999999998,0.0,0.0,0.0,0.0,0.2375,0.0,0.0,0.4222222222222222,0.0,0.0,0.125,0.35,-0.07777777777777779,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.09548872180451128,0.0163265306122449,Neutral
2011-02-01,1,0.0,0.26666666666666666,0.0,-0.125,0.0,-0.4,0.0,0.0,-0.2,0.21212121212121213,0.0,0.4000000000000001,0.0,0.0,0.5,0.2375,-0.16,-0.3333333333333333,0.0,-0.08181818181818182,-0.07777777777777779,-0.2,0.8,0.21666666666666667,0.0,0.07998163452708908,-0.036904761904761905,Neutral
2011-02-02,1,0.0,0.25,0.0,-0.08333333333333333,0.0,0.25,0.35,0.625,0.3,0.0,-0.06999999999999999,0.0,0.5,0.0,0.6,-0.1,0.5,0.0,0.0,-0.17591297591297592,0.0590909090909091,-0.2,0.40625,0.0,0.0,0.09454510136328317,0.10952380952380951,Positivo
2011-02-03,1,0.0,0.0,0.1,0.0,0.0,0.23214285714285715,0.5,-0.05,-0.5,0.0,-0.15555555555555556,-0.35000000000000003,0.0,0.3,0.4,-0.6599999999999999,0.0,0.0,-0.2,0.0,-0.1,0.0,0.0,0.11666666666666665,0.5,-0.06256613756613756,0.11887755102040817,Positivo
2011-02-04,1,-1.0,-0.30000000000000004,0.0,0.125,0.25,0.0,0.15,0.0,0.0,0.2857142857142857,0.0,-0.8,-0.125,-0.2,0.0,0.0,0.7,0.0,0.0,0.15,0.0,0.13636363636363635,0.0,0.0,0.0,-0.03382269904009034,-0.11071428571428572,Negativo
2011-02-07,1,0.14285714285714285,0.03333333333333333,0.0,-1.0,0.0,0.0,0.0,-0.2,-0.5,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,-0.2,0.0,0.0,-0.26875000000000004,-0.05,0.0,0.0,-0.5,0.0,-0.19349816849816845,-0.11768707482993197,Negativo
2011-02-08,1,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2857142857142857,-0.1875,0.13636363636363635,0.0,0.0,0.0,0.13636363636363635,0.13636363636363635,0.25,0.0,-0.05,0.25,0.016666666666666663,0.0,0.0,0.0,-0.00898869648869649,-0.011904761904761902,Neutral
2011-02-09,1,0.0,-0.016666666666666666,0.0,0.0,0.0,0.0,0.033333333333333326,0.2,0.13636363636363635,0.0,-0.4,0.0,0.0,0.38825757575757575,0.0,0.0,0.0,0.0,0.0,0.0,-0.875,0.0,-0.1,-0.1,0.0,-0.0028724747474747486,0.00238095238095238,Neutral
2011-02-10,0,0.0,0.25,0.09999999999999999,-0.15,0.0,-0.25,-0.125,0.0,0.07916666666666666,0.35,0.04,0.0,0.16818181818181818,0.21481481481481482,0.13636363636363635,-0.00833333333333334,0.0,0.0,-0.5,0.13636363636363635,-0.2125,-0.15,0.0,0.0,0.55,0.06638218923933209,-0.025,Neutral
2011-02-11,1,-0.14027777777777778,-0.1277777777777778,0.0,0.0022222222222222088,-0.25,-0.2,0.0,0.0,-0.14285714285714285,-0.03333333333333333,0.0,-0.1,0.0,0.5,0.20000000000000004,0.3,0.0,-0.19444444444444448,0.0,-0.09,0.1,0.5,0.0,0.0,0.0,-0.018214285714285718,-0.10226190476190476,Negativo
2011-02-14,0,0.0,0.0,0.0,0.15656565656565657,0.0,0.0,-0.4,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.06818181818181818,0.04999999999999999,0.4333333333333333,0.0,0.3,0.0,0.375,0.0,-0.25,1.0,0.05416666666666667,0.13636363636363635,0.10691699604743081,-0.03477633477633478,Neutral
2011-02-15,0,0.0,0.025000000000000005,0.0,0.20833333333333331,0.1,-0.2,0.007272727272727269,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.02187499999999999,-0.7,0.0,-0.2,0.0,-0.5,0.0,-0.08193346508563899,0.02008658008658008,Neutral
2011-02-16,1,0.0,0.0,-0.05,0.020833333333333332,-0.8,0.0,0.5,0.05000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.0034090909090909033,0.0,0.0,0.07142857142857142,0.75,0.0,0.0,-0.30000000000000004,-0.2,0.0,-0.030844155844155847,-0.04702380952380953,Neutral
2011-02-17,1,-0.4333333333333333,0.5,-0.07692307692307693,0.21166666666666667,0.0,0.4,-0.16666666666666666,0.13636363636363635,0.0,0.0,0.13333333333333336,-0.45,0.027678571428571427,0.0,-0.1,-0.6,0.0,-0.5,0.13333333333333333,0.2,-0.03333333333333333,0.0,0.13636363636363635,-0.125,-0.125,-0.026306714119214113,0.06210622710622712,Positivo
2011-02-18,1,0.0,-0.16666666666666666,0.0,0.0,-0.4124999999999999,0.5,0.0,-0.30000000000000004,0.4,0.0,0.0,0.0,0.4,0.0,-0.09999999999999998,0.0,0.0,-0.2,-0.16666666666666666,0.13333333333333333,0.0,-0.1,-0.5,0.0,-0.15555555555555559,-0.05466666666666666,-0.0113095238095238,Neutral
2011-02-22,0,0.17532467532467533,-0.012499999999999997,-0.6,-0.1,0.0,0.0,0.09285714285714285,0.08333333333333333,0.024999999999999994,0.11818181818181818,-0.6,0.12,0.0,0.018181818181818174,-0.1,0.24545454545454548,-0.2880952380952381,0.13636363636363635,0.13636363636363635,0.0,0.0,0.5,0.006250000000000033,0.6,0.35,0.06794990723562153,-0.06347402597402597,Negativo
2011-02-23,0,-0.35714285714285715,-0.3,-0.1,0.6,0.0,0.0,0.0,-0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.21428571428571427,-0.10909090909090911,-0.022448979591836733,Neutral
2011-02-24,0,0.0,0.0,0.39999999999999997,0.0,0.0,-0.15,0.0,-0.21851851851851853,0.0,-0.044642857142857144,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.25,0.125,0.3125,0.05,0.015659340659340656,0.03571428571428571,Neutral
2011-02-25,1,0.0,-0.07142857142857142,0.5,0.0,0.0,0.0,0.06818181818181818,0.0,0.1,0.21666666666666665,0.0,0.08,-0.15555555555555559,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.10724431818181818,-0.8,0.0,0.0,0.16666666666666666,0.057899940968122766,0.07096474953617811,Positivo
2011-02-28,1,-0.0625,0.20000000000000004,0.049999999999999996,0.43749999999999994,0.0,0.0014814814814814725,0.0,0.1,-0.1,0.0,0.2,0.05729166666666666,-0.1277777777777778,-0.5,0.5,0.0,0.0,0.1875,0.1,0.0,0.0,0.25,0.13636363636363635,-0.3125,0.0,0.10132467532467533,0.08949735449735449,Positivo
2011-03-01,0,0.0,0.0,0.07738095238095238,0.019576719576719564,0.0,0.0,0.0,0.0,0.3333333333333333,0.042142857142857135,0.5,0.3,0.0,-0.1,0.0,-0.025,0.0,-0.25,-0.02121212121212122,-0.5,0.0,-0.041666666666666664,0.5,0.0,0.1787878787878788,0.007683982683982683,0.013851095993953136,Neutral
2011-03-02,1,-0.30624999999999997,0.0,0.0,0.1,0.0,-0.24500000000000002,0.3,0.1,0.037500000000000006,0.0,-0.16666666666666666,-0.4000000000000001,-0.19444444444444445,-0.4,0.0,0.1,0.5,-0.1,0.04999999999999998,0.2,0.5,0.0,0.03333333333333333,0.0625,-0.07777777777777779,-0.05793650793650792,-0.021607142857142856,Neutral
2011-03-03,1,0.1,0.0,0.0,-0.1,0.0,0.0,0.14015151515151514,0.0,0.25,0.1,0.3,0.0,-0.2,0.05333333333333334,-0.16666666666666666,0.13636363636363635,0.0,0.1,0.0,0.0,-0.06666666666666667,0.05,0.0,0.0,0.0,0.026168831168831168,0.02002164502164502,Neutral
2011-03-04,0,0.30000000000000004,-0.08518518518518518,0.0,0.25,0.04,0.11212121212121212,-0.4375,0.05,0.0,-0.5,-0.11666666666666667,0.55,-0.35,-0.10000000000000002,0.0,-0.13125,-0.12121212121212122,0.0,0.0,0.0,-0.2,0.4375,0.0,0.17083333333333334,-0.125,0.008505050505050507,0.025633718133718127,Neutral
2011-03-07,0,-0.1,0.06249999999999999,0.0,0.0,0.2,0.0,0.0,0.15,0.325,0.0,0.0,-0.4,0.09999999999999999,0.0,0.0,0.0,-0.12916666666666665,-0.2,0.0,0.0,0.0,0.0,-0.125,0.17857142857142858,0.0,0.042339544513457554,0.023214285714285715,Neutral
2011-03-08,1,0.4666666666666667,0.0,-0.1,0.0,-0.4,0.3,0.1619047619047619,0.0,0.0,0.0,-0.1,0.0,-0.2777777777777778,0.0,-0.05555555555555555,0.0,0.0,0.8,0.04712121212121211,0.4,0.0,0.0,0.0,-0.06666666666666667,0.0,0.029990379990379998,0.06122448979591837,Positivo
2011-03-09,0,-0.025,0.0,0.07777777777777777,0.32510822510822507,0.1,0.0,-0.1,0.0,0.0,0.13636363636363635,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,-0.2,-0.55,0.08291439743052646,0.0539837146980004,Positivo
2011-03-10,0,0.4,0.0,0.0,0.5,0.0,0.9,0.0,0.25,0.125,0.0,-0.1,-0.15555555555555559,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.5,0.0,0.18076923076923074,0.2571428571428572,Positivo
2011-03-11,1,0.16666666666666666,0.15,-1.0,0.0,0.5,0.1,0.0,0.0,0.7,0.0,0.0,0.13636363636363635,0.4333333333333333,0.025,1.0,0.5,0.0,-0.23076923076923078,0.0,0.0,0.07857142857142857,0.4000000000000001,-0.2,-0.5,0.6000000000000001,0.15382272048938717,-0.011904761904761906,Neutral
2011-03-14,0,0.0,0.06818181818181818,0.39416666666666667,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0028409090909090884,0.35000000000000003,0.0,-0.0666666666666667,0.0,0.15,0.0,-0.16666666666666666,0.0,0.1866161616161616,0.11666666666666665,0.0,0.0,0.09375,0.0,0.08795853269537479,0.044621212121212124,Neutral
2011-03-15,0,0.06818181818181818,-0.5,0.5,0.0,0.3583333333333333,0.0,0.024999999999999994,0.0,0.10625000000000001,-0.2,0.5,0.0,0.25,0.13333333333333333,-0.04999999999999999,0.0,0.0,0.0,-0.125,0.13636363636363635,0.3181818181818182,-0.15000000000000002,-0.125,0.1375,-0.125,0.05111642743221691,0.06450216450216449,Positivo
2011-03-16,0,0.0,0.4,0.0,-0.0625,0.175,0.2222222222222222,0.0,0.0588095238095238,0.2,-0.2,-0.26666666666666666,0.05,-0.1,0.0,0.175,0.0,-0.033333333333333326,0.0,-0.2,0.13636363636363635,0.09027777777777779,0.0,0.3,-0.2,0.3,0.02028088190878889,0.10496031746031745,Positivo
2011-03-17,1,-0.23076923076923078,-0.1,-0.033333333333333326,0.0,0.2,-0.1,0.0,0.2333333333333333,-0.4,-0.1875,0.0,-0.18333333333333335,-0.05625,0.0,0.0,0.11666666666666665,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.08036324786324789,-0.03772893772893774,Neutral
2011-03-18,1,0.0,0.0,-0.2,0.3666666666666667,-0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.4,0.0,0.0,-0.4,-0.6999999999999998,-0.1,0.35000000000000003,0.0,0.0,-0.1125,0.03611111111111111,0.04285714285714286,Neutral
2011-03-21,1,-0.25,0.0,0.0,-0.1,0.0,0.049999999999999996,-0.2,-0.0625,-0.1,0.0,0.0,0.0,0.15,0.0,0.0,-0.2,0.0,0.13636363636363635,0.0,0.25875000000000004,-0.1,-0.03181818181818183,0.2041666666666667,0.05000000000000002,-0.5,0.013756313131313135,-0.07142857142857142,Negativo
2011-03-22,0,0.25,-0.4,-0.6,-0.1125,0.0,0.0,0.075,-0.0667857142857143,0.3333333333333333,0.0,-0.08181818181818182,-0.15833333333333333,0.06818181818181818,0.0,-0.2,0.0,0.0,-0.05,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,-0.054696596506941336,-0.11250000000000002,Negativo
2011-03-23,1,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.4,-0.125,0.025000000000000005,0.0,0.0,0.7,0.0,0.0,0.0,-0.15000000000000002,-0.05,-0.020328282828282834,-0.05,0.0,0.0,0.25,0.05297979797979798,0.045454545454545456,Neutral
2011-03-24,1,0.0,-0.2,0.0,0.26666666666666666,-0.30000000000000004,0.0,0.13636363636363635,0.3,0.45,0.0,0.0,0.0,0.13636363636363635,-0.2,-0.06666666666666668,-0.13333333333333333,-0.16666666666666666,0.09999999999999999,0.0,0.0,-0.25,0.1736111111111111,0.08333333333333333,-0.16666666666666666,-0.022222222222222227,0.027922077922077924,-0.013852813852813863,Neutral
2011-03-25,1,-0.06666666666666665,-0.1,-0.011111111111111127,0.2,0.11666666666666665,-0.1,0.11111111111111112,0.05,0.25,0.0,0.0,0.16666666666666666,0.0,-0.3,-0.15555555555555559,0.0,0.2,0.0,0.0,-0.25,0.0,0.0,-0.16666666666666666,0.0,0.0,0.03906048906048907,0.021428571428571432,Neutral
2011-03-28,0,-0.2777777777777778,-0.20833333333333334,-0.35,0.0,0.0,-0.16666666666666666,-0.2878787878787879,-0.15625,0.0,0.4,0.0,0.0,-0.07500000000000001,0.1,0.0,0.5,0.0,0.0,0.0,0.0,-0.08333333333333333,0.0,0.0,-0.1,0.0,-0.09013967803030304,-0.18437950937950937,Negativo
2011-03-29,1,0.0,0.1,0.0,0.0,0.14424603174603176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.07500000000000001,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.016277472527472532,0.03489229024943311,Neutral
2011-03-30,1,0.07878787878787878,0.3181818181818182,0.0,0.25,-0.06666666666666667,0.15000000000000002,0.0,0.0,0.3333333333333333,-0.125,0.3,0.0,-0.1,0.0,-0.17500000000000002,0.0,0.0,-0.5,0.0,0.0,0.0,0.19999999999999998,-0.012500000000000004,0.16666666666666666,0.0,0.022776148582600197,0.10432900432900434,Positivo
2011-03-31,0,0.07500000000000001,-0.07500000000000001,0.0,0.25,0.0,0.5,0.2,0.0,-0.19375,0.5,0.13636363636363635,0.0,0.21212121212121213,0.0,0.1321212121212121,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0875,0.2,0.0,0.0,0.15306277056277057,0.1357142857142857,Positivo
2011-04-01,1,0.0,0.0,0.0,0.07500000000000001,0.35,0.0,0.0,0.0,0.0,0.16,0.0,0.03333333333333333,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.25,-0.2,0.0,0.1,0.175,0.0,0.13716666666666666,0.060714285714285714,Positivo
2011-04-04,1,0.0,0.19727272727272727,-0.04166666666666668,0.0,0.0,0.0,-0.13571428571428573,-0.05,0.0,-0.125,0.0,0.2,0.0,0.0,0.0,0.0,-0.1,0.0,-0.3,0.25,0.0,-0.15000000000000002,0.35,0.019999999999999997,-0.15555555555555559,0.012203972498090144,0.002841682127396407,Neutral
2011-04-05,0,-0.1,0.0,0.0,0.0,0.30000000000000004,0.2,0.2866666666666667,0.15000000000000002,0.0,-0.1,0.0,-0.037500000000000006,0.13636363636363635,0.0,0.0,0.0,0.0,-0.3333333333333333,0.16666666666666669,0.0875,0.5,0.0,0.0,-0.03333333333333333,0.1,0.09504398826979474,0.09809523809523811,Positivo
2011-04-06,1,0.0,0.0,-0.4,-0.02777777777777779,0.0,-0.35,0.0,0.0,0.5,0.13636363636363635,0.0,0.0775,0.0,0.0,-0.325,0.0,-0.49166666666666664,0.0375,0.0,0.3,0.0,-0.325,-0.03333333333333333,0.0,-0.07777777777777779,-0.0507260101010101,-0.11111111111111112,Negativo
2011-04-07,0,0.17045454545454544,0.0,0.0,-0.1,0.18888888888888888,0.0,0.0,-0.1,0.0,0.0,-0.3,0.0,-0.1,-0.25,-0.15555555555555559,0.2333333333333333,0.1619047619047619,0.2,0.0,0.2,0.0,0.027777777777777773,-0.6,-0.125,0.1,0.02050229182582123,0.03704906204906205,Neutral
2011-04-08,0,0.13333333333333333,-0.8,0.13333333333333333,0.27878787878787875,0.0,-0.07777777777777779,0.0,0.0,-0.00833333333333334,0.0,0.0,0.0,0.21250000000000002,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1666666666666667,0.29000000000000004,0.0,0.0,0.0,0.07597513597513599,-0.047474747474747496,Neutral
2011-04-11,1,0.0,0.0,0.06818181818181818,0.04545454545454545,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.125,-0.5,0.0,0.0,0.04632034632034632,0.05194805194805195,Positivo
2011-04-12,0,0.0,0.0,-0.5,0.5,0.0,0.25,-0.35714285714285715,0.0,0.0,0.1523809523809524,-0.7,0.2,0.13636363636363635,0.0,0.0,0.0,-0.0625,0.0,0.0,1.0,0.0,0.0,-0.1777777777777778,-0.1714285714285714,0.04,-0.06664502164502165,-0.015306122448979593,Neutral
2011-04-13,1,0.0,0.21666666666666667,0.0,-0.05625,-0.015151515151515152,-0.1,0.0,-0.2,-0.5,-0.08333333333333333,0.0,0.0,0.5,0.08666666666666667,-0.125,-0.2,0.25,0.0,0.0,-0.2,-0.09999999999999998,0.0,0.1515151515151515,0.0,0.0,-0.06294765840220387,0.006466450216450216,Neutral
2011-04-14,1,0.0,0.0,0.25,0.25333333333333335,0.0,0.5,-0.0625,0.018181818181818174,0.1,-0.08333333333333333,-0.25,0.0,0.0,0.0,0.0,-0.6375,0.0,0.0,0.13636363636363635,0.16666666666666666,0.0,-0.2,0.0,0.027655677655677648,0.0,0.025396010239760226,0.13440476190476192,Positivo
2011-04-15,1,0.0,0.13333333333333336,0.0,0.3333333333333333,0.0,-0.2916666666666667,0.0,0.0,-0.1,0.09999999999999998,0.0,0.0,-0.4125,0.0,0.0,0.08333333333333333,-0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06018518518518518,0.024999999999999998,Neutral
2011-04-18,0,0.02500000000000001,0.25,-0.3,0.0,0.13636363636363635,0.5,0.0,-0.5,0.0,0.05,0.0,-0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.221875,0.08,0.0,0.0,0.06818181818181818,0.0,0.13636363636363635,0.03926363636363636,0.08733766233766234,Positivo
2011-04-19,1,0.25,-0.4,-0.1,0.0,0.0,-0.5,0.0,0.0,0.0,0.016666666666666663,0.0,0.0,0.5,-0.03333333333333334,0.0,0.0,-0.8,0.0,0.05,0.11212121212121212,0.0,-0.4,0.0,0.0,0.0,-0.0795783926218709,-0.10714285714285714,Negativo
2011-04-20,1,0.3431818181818182,0.8,-0.1,-0.03333333333333333,0.0,0.0,0.3125,-0.014285714285714271,0.06666666666666667,0.0,0.0,0.0,-0.2,0.0,-0.18787878787878784,0.05833333333333333,0.0,0.0,-0.2,0.0,0.0,0.0,-0.1,0.6,-0.2,0.04854419773774613,0.18890692640692638,Positivo
2011-04-21,1,-0.2,0.5,0.0,0.04999999999999999,-0.1,0.0,0.0,-0.16666666666666666,-0.16666666666666666,0.06666666666666667,-0.1,0.0,0.0,0.0,0.0,0.0,-0.25,-0.2,0.35714285714285715,0.0,0.0,-0.05,0.44999999999999996,0.0,0.0,0.03219461697722567,0.03571428571428571,Neutral
2011-04-25,0,0.0,-0.02,-0.046875,0.0,-0.4,0.4166666666666667,0.0,0.0,-0.16851851851851854,0.0,0.0,0.0,0.1,0.0,0.0,0.2,-0.1075,0.8,-0.4,0.0,0.0,0.0,0.3,0.5,0.0,0.059722222222222225,-0.007172619047619051,Neutral
2011-04-26,1,0.225,0.10000000000000003,0.011111111111111118,-0.05,0.25,-1.0,0.0,0.0,-0.075,-0.5,0.09999999999999999,-0.14285714285714285,-0.25,-0.175,-0.16666666666666666,-0.1,0.0,-0.75,0.10162337662337662,0.3416666666666666,-0.4375,-0.22916666666666666,0.1875,0.2,0.0,-0.004632459044223746,-0.06626984126984126,Negativo
2011-04-27,1,0.02500000000000001,0.1,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.25,-0.07777777777777779,0.13333333333333333,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,-0.25714285714285706,0.0,0.5,0.0,0.0,-0.1,-0.016798941798941786,0.0586734693877551,Positivo
2011-04-28,1,0.13999999999999999,0.0,-0.13,0.04166666666666667,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.16666666666666666,0.0,-0.1875,0.225,0.19242424242424241,0.2,0.35555555555555557,0.25,-0.041666666666666664,0.0,0.0,0.13333333333333333,0.0,0.0,0.0703991130820399,0.007380952380952379,Neutral
2011-04-29,1,0.15000000000000002,0.0,0.1,0.25,0.0028409090909090884,0.0,0.0,0.0,0.0,0.0,0.125,-0.041666666666666664,0.0,0.0,-0.10000000000000002,-0.16666666666666666,-0.5166666666666667,0.6,0.25,0.4,0.0,0.45,0.0,0.5,0.0,-0.01614832535885166,0.07183441558441558,Positivo
2011-05-02,0,-0.2,-0.04,0.0,0.0,0.0,-0.2,-0.15000000000000002,-0.2,0.0,0.04545454545454545,0.0,0.0,0.0,-0.08787878787878788,0.0,0.0,0.0,0.5,-0.2,0.0,0.0,0.0,-0.25,0.0,0.050000000000000024,-0.04509090909090909,-0.0842857142857143,Negativo
2011-05-03,1,0.25,0.2,-0.3,0.8,0.0,0.06818181818181818,0.13636363636363635,-0.2,0.0,-0.1,-0.26666666666666666,0.5,0.0,-0.1,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2916666666666667,0.25,-0.3166666666666667,0.1,0.0,-0.045233585858585855,0.16493506493506496,Positivo
